step,t,learning_rate,epoch,L_task_batch_t,L_reg_batch_t,L_full_batch_t,weights_norm_sq_t,grad_L_task_norm_sq_t,curvature_task_sq_t,lambda_measured_task_t,lambda_rayleigh_task_t,batch_size,L_task_test_t
162,0.16200000000000012,0.001,162,2.2647764682769775,0.0022973068237304686,2.267073775100708,45.946136474609375,0.2042664736509323,1.2046185058701027,1017.4165812107767,,6000,
163,0.16300000000000012,0.001,163,2.2645721435546875,0.0022973134994506835,2.2668694570541383,45.94626998901367,0.2042483538389206,1.2045614525907902,1017.3745145154028,,6000,
164,0.16400000000000012,0.001,164,2.2643678188323975,0.0022973201751708985,2.2666651390075683,45.94640350341797,0.20430582761764526,1.2045043890044194,1017.7090070373948,,6000,
165,0.16500000000000012,0.001,165,2.2641637325286865,0.0022973262786865237,2.2664610588073733,45.94652557373047,0.20429250597953796,1.2044473817127548,1017.6908136361864,,6000,
166,0.16600000000000012,0.001,166,2.2639594078063965,0.002297333145141602,2.266256740951538,45.94666290283203,0.20429454743862152,1.204390297519637,1017.7492189667391,,6000,
167,0.16700000000000012,0.001,167,2.2637550830841064,0.00229734001159668,2.266052423095703,45.946800231933594,0.2043459266424179,1.2043332030148017,1018.0534396837006,,6000,
168,0.16800000000000012,0.001,168,2.2635507583618164,0.002297346496582031,2.2658481048583985,45.946929931640625,0.2043372243642807,1.2042760981966936,1018.058357233491,,6000,
169,0.16900000000000012,0.001,169,2.2633464336395264,0.002297353553771973,2.2656437871932984,45.94707107543945,0.20436754822731018,1.2042189830637593,1018.2577310350684,,6000,
170,0.17000000000000012,0.001,170,2.2631421089172363,0.002297360038757324,2.265439468955994,45.947200775146484,0.20435160398483276,1.2041618576144446,1018.226591513231,,6000,
171,0.17100000000000012,0.001,171,2.262937545776367,0.0022973669052124023,2.2652349126815796,45.94733810424805,0.20436924695968628,1.2041046551716605,1018.3628777544299,,6000,
172,0.17200000000000013,0.001,172,2.2627334594726562,0.0022973735809326172,2.2650308330535887,45.947471618652344,0.20440007746219635,1.2040475757604554,1018.5647888528034,,6000,
173,0.17300000000000013,0.001,173,2.262528896331787,0.0022973806381225586,2.2648262769699095,45.94761276245117,0.20441819727420807,1.2039903526530515,1018.7034978665531,,6000,
174,0.17400000000000013,0.001,174,2.262324571609497,0.0022973875045776367,2.264621959114075,45.947750091552734,0.2044045478105545,1.203933185910624,1018.6838449308872,,6000,
175,0.17500000000000013,0.001,175,2.262120008468628,0.002297394371032715,2.2644174028396606,45.9478874206543,0.20443247258663177,1.2038759421203125,1018.8714572694798,,6000,
176,0.17600000000000013,0.001,176,2.261915683746338,0.0022974014282226562,2.2642130851745605,45.948028564453125,0.20440709590911865,1.2038187547159704,1018.7933778653244,,6000,
177,0.17700000000000013,0.001,177,2.261711359024048,0.0022974084854125976,2.2640087675094605,45.94816970825195,0.20440536737442017,1.2037615569843618,1018.8331710134964,,6000,
178,0.17800000000000013,0.001,178,2.2615067958831787,0.002297415542602539,2.2638042114257813,45.94831085205078,0.20445789396762848,1.203704282164035,1019.1434740103349,,6000,
179,0.17900000000000013,0.001,179,2.2613024711608887,0.002297422409057617,2.263599893569946,45.948448181152344,0.20448286831378937,1.2036470637611734,1019.3164149372079,,6000,
180,0.18000000000000013,0.001,180,2.2610979080200195,0.0022974298477172854,2.263395337867737,45.9485969543457,0.2044961303472519,1.2035897682423553,1019.4310507269507,,6000,
181,0.18100000000000013,0.001,181,2.2608935832977295,0.00229743709564209,2.2631910203933714,45.9487419128418,0.20452728867530823,1.2035325291620125,1019.6348684536932,,6000,
182,0.18200000000000013,0.001,182,2.2606890201568604,0.002297444534301758,2.262986464691162,45.948890686035156,0.2044929414987564,1.203475212938468,1019.5121892014165,,6000,
183,0.18300000000000013,0.001,183,2.260484457015991,0.002297451972961426,2.2627819089889525,45.949039459228516,0.20457905530929565,1.2034178863541836,1019.9901013391703,,6000,
184,0.18400000000000014,0.001,184,2.260279893875122,0.0022974590301513675,2.2625773529052733,45.949180603027344,0.2046108990907669,1.2033605494075978,1020.1974754357442,,6000,
185,0.18500000000000014,0.001,185,2.260075092315674,0.002297466278076172,2.26237255859375,45.94932556152344,0.20466959476470947,1.2033031352527461,1020.5388256802968,,6000,
186,0.18600000000000014,0.001,186,2.2598705291748047,0.0022974735260009767,2.2621680027008058,45.94947052001953,0.20468838512897491,1.2032457775647936,1020.6811722700734,,6000,
187,0.18700000000000014,0.001,187,2.2596659660339355,0.0022974813461303714,2.261963447380066,45.94962692260742,0.2046959549188614,1.2031884095098546,1020.7675870261191,,6000,
188,0.18800000000000014,0.001,188,2.2594611644744873,0.0022974889755249025,2.2617586534500123,45.94977951049805,0.20470453798770905,1.2031309642056989,1020.8591287791548,,6000,
189,0.18900000000000014,0.001,189,2.259256601333618,0.002297496032714844,2.261554097366333,45.949920654296875,0.2046182006597519,1.203073575400016,1020.4772418430886,,6000,
190,0.19000000000000014,0.001,190,2.25905179977417,0.002297504043579102,2.2613493038177492,45.95008087158203,0.20460717380046844,1.203016109317801,1020.4709922787112,,6000,
191,0.19100000000000014,0.001,191,2.258847236633301,0.0022975114822387697,2.2611447481155396,45.95022964477539,0.204703688621521,1.202958699755121,1021.0010800696215,,6000,
192,0.19200000000000014,0.001,192,2.2586426734924316,0.002297519302368164,2.2609401927948,45.95038604736328,0.20475128293037415,1.2029012798176433,1021.2872146652662,,6000,
193,0.19300000000000014,0.001,193,2.2584378719329834,0.0022975271224975587,2.260735399055481,45.95054244995117,0.20477209985256195,1.2028437825626543,1021.4398718491726,,6000,
194,0.19400000000000014,0.001,194,2.258233070373535,0.0022975345611572265,2.2605306049346923,45.95069122314453,0.2048467993736267,1.2027862749055376,1021.8613413578299,,6000,
195,0.19500000000000015,0.001,195,2.258028268814087,0.0022975425720214845,2.2603258113861084,45.95085144042969,0.20480114221572876,1.2027287568447251,1021.6824419481426,,6000,
196,0.19600000000000015,0.001,196,2.2578232288360596,0.0022975500106811523,2.2601207788467406,45.95100021362305,0.20481468737125397,1.2026711614011465,1021.7989452709865,,6000,
197,0.19700000000000015,0.001,197,2.2576186656951904,0.0022975580215454103,2.259916223716736,45.9511604309082,0.20477433502674103,1.2026136895057438,1021.6464529564779,,6000,
198,0.19800000000000015,0.001,198,2.257413864135742,0.0022975658416748046,2.259711429977417,45.951316833496094,0.20471787452697754,1.2025561402244394,1021.4136422209942,,6000,
199,0.19900000000000015,0.001,199,2.257209062576294,0.002297574043273926,2.2595066366195677,45.951480865478516,0.20470410585403442,1.202498580533169,1021.393833645634,,6000,
200,0.20000000000000015,0.001,200,2.257004499435425,0.0022975816726684573,2.259302081108093,45.95163345336914,0.20473039150238037,1.2024410774563286,1021.5738401193266,,6000,2.27137353515625
201,0.20100000000000015,0.001,201,2.2567996978759766,0.002297589874267578,2.259097287750244,45.95179748535156,0.20470933616161346,1.2023834969525458,1021.517693882783,,6000,
202,0.20200000000000015,0.001,202,2.2565951347351074,0.0022975982666015625,2.258892733001709,45.95196533203125,0.20468316972255707,1.202325973084293,1021.4359880997451,,6000,
203,0.20300000000000015,0.001,203,2.256390333175659,0.0022976062774658205,2.258687939453125,45.952125549316406,0.2046632468700409,1.2022683717617324,1021.385499329769,,6000,
204,0.20400000000000015,0.001,204,2.25618577003479,0.002297614288330078,2.25848338432312,45.95228576660156,0.2046433538198471,1.2022108270958085,1021.3351063267625,,6000,
205,0.20500000000000015,0.001,205,2.255981206893921,0.0022976226806640625,2.258278829574585,45.95245361328125,0.20473626255989075,1.202153272034761,1021.8477160405084,,6000,
206,0.20600000000000016,0.001,206,2.2557764053344727,0.002297630500793457,2.258074035835266,45.95261001586914,0.2046990990638733,1.202095639478352,1021.711213357544,,6000,
207,0.20700000000000016,0.001,207,2.2555716037750244,0.0022976388931274416,2.2578692426681517,45.95277786254883,0.2047501504421234,1.2020379964994385,1022.0150329942705,,6000,
208,0.20800000000000016,0.001,208,2.255366802215576,0.0022976470947265624,2.257664449310303,45.95294189453125,0.204738587141037,1.2019803430964524,1022.0063330500298,,6000,
209,0.20900000000000016,0.001,209,2.255162000656128,0.00229765567779541,2.2574596563339235,45.9531135559082,0.20468491315841675,1.2019226792678241,1021.787424544338,,6000,
210,0.21000000000000016,0.001,210,2.254957437515259,0.0022976638793945313,2.2572551013946534,45.953277587890625,0.20473936200141907,1.201865072159208,1022.1082220166114,,6000,
211,0.21100000000000016,0.001,211,2.2547526359558105,0.002297672462463379,2.257050308418274,45.95344924926758,0.20478717982769012,1.2018073874867314,1022.3960110078009,,6000,
212,0.21200000000000016,0.001,212,2.2545478343963623,0.0022976806640625,2.2568455150604247,45.95361328125,0.20485319197177887,1.2017496923839088,1022.7746756418732,,6000,
213,0.21300000000000016,0.001,213,2.254343032836914,0.002297689437866211,2.2566407222747804,45.95378875732422,0.20479853451251984,1.201691986849171,1022.5508870180637,,6000,
214,0.21400000000000016,0.001,214,2.254138231277466,0.0022976980209350587,2.256435929298401,45.95396041870117,0.20481930673122406,1.2016342708809482,1022.7037212299174,,6000,
215,0.21500000000000016,0.001,215,2.2539336681365967,0.002297706413269043,2.256231374549866,45.95412826538086,0.20481473207473755,1.2015766116856055,1022.7299537101559,,6000,
216,0.21600000000000016,0.001,216,2.2537286281585693,0.002297714996337891,2.256026343154907,45.95429992675781,0.2048424631357193,1.2015188076377719,1022.9176364127671,,6000,
217,0.21700000000000016,0.001,217,2.253523826599121,0.0022977237701416017,2.2558215503692627,45.95447540283203,0.2048511654138565,1.2014610603596796,1023.010260619835,,6000,
218,0.21800000000000017,0.001,218,2.253319025039673,0.0022977325439453126,2.2556167575836183,45.95465087890625,0.2048778086900711,1.2014033026418254,1023.1925028317557,,6000,
219,0.21900000000000017,0.001,219,2.2531139850616455,0.0022977413177490236,2.2554117263793945,45.95482635498047,0.20492030680179596,1.201345467226078,1023.454014147785,,6000,
220,0.22000000000000017,0.001,220,2.2529091835021973,0.0022977499008178712,2.255206933403015,45.95499801635742,0.20495672523975372,1.2012876886118327,1023.6851364551723,,6000,
221,0.22100000000000017,0.001,221,2.252704381942749,0.0022977588653564454,2.2550021408081053,45.955177307128906,0.2050250768661499,1.2012298995531148,1024.0757923645954,,6000,
222,0.22200000000000017,0.001,222,2.2524991035461426,0.002297767448425293,2.254796870994568,45.95534896850586,0.20508785545825958,1.2011719654622297,1024.4387715759178,,6000,
223,0.22300000000000017,0.001,223,2.2522940635681152,0.002297776412963867,2.254591839981079,45.955528259277344,0.2051585465669632,1.2011140881802826,1024.8412632198,,6000,
224,0.22400000000000017,0.001,224,2.252089023590088,0.0022977859497070314,2.254386809539795,45.955718994140625,0.2052210569381714,1.2010562004248044,1025.2029348780827,,6000,
225,0.22500000000000017,0.001,225,2.2518837451934814,0.0022977949142456056,2.254181540107727,45.95589828491211,0.2052367478609085,1.200998234864598,1025.3308051733172,,6000,
226,0.22600000000000017,0.001,226,2.251678466796875,0.0022978034973144532,2.2539762702941895,45.95606994628906,0.2052403837442398,1.2009402588033287,1025.3984687735456,,6000,
227,0.22700000000000017,0.001,227,2.2514731884002686,0.0022978124618530274,2.2537710008621215,45.95624923706055,0.20530010759830475,1.2008822722394155,1025.746381693816,,6000,
228,0.22800000000000017,0.001,228,2.251267910003662,0.0022978218078613284,2.2535657318115234,45.95643615722656,0.20527274906635284,1.2008242751712768,1025.659224137891,,6000,
229,0.22900000000000018,0.001,229,2.2510628700256348,0.002297830963134766,2.2533607009887695,45.95661926269531,0.2053682655096054,1.2007663349757534,1026.1859923667114,,6000,
230,0.23000000000000018,0.001,230,2.250857353210449,0.002297840118408203,2.2531551933288574,45.95680236816406,0.20546601712703705,1.200708249515998,1026.7241049265372,,6000,
231,0.23100000000000018,0.001,231,2.2506518363952637,0.002297849464416504,2.2529496858596803,45.95698928833008,0.2054973691701889,1.2006501535228469,1026.9304604704498,,6000,
232,0.23200000000000018,0.001,232,2.250446319580078,0.002297859001159668,2.2527441785812377,45.95718002319336,0.20545707643032074,1.2005920469947138,1026.778797733742,,6000,
233,0.23300000000000018,0.001,233,2.2502408027648926,0.002297867965698242,2.252538670730591,45.957359313964844,0.20547762513160706,1.2005339299300108,1026.9312012376997,,6000,
234,0.23400000000000018,0.001,234,2.250035524368286,0.00229787712097168,2.252333401489258,45.957542419433594,0.20545873045921326,1.2004758697666706,1026.8864321236897,,6000,
235,0.23500000000000018,0.001,235,2.2498300075531006,0.0022978870391845703,2.2521278945922854,45.957740783691406,0.20551474392414093,1.2004177316362934,1027.216135723036,,6000,
236,0.23600000000000018,0.001,236,2.249624252319336,0.002297896194458008,2.251922148513794,45.957923889160156,0.20557864010334015,1.2003595155006077,1027.5853398018207,,6000,
237,0.23700000000000018,0.001,237,2.2494189739227295,0.0022979055404663087,2.2517168794631957,45.95811080932617,0.20564135909080505,1.2003014237499605,1027.9485886887176,,6000,
238,0.23800000000000018,0.001,238,2.249213218688965,0.0022979148864746093,2.2515111335754394,45.95829772949219,0.20566043257713318,1.2002431865023855,1028.0938141033525,,6000,
239,0.23900000000000018,0.001,239,2.2490077018737793,0.0022979244232177736,2.2513056262969973,45.95848846435547,0.20562833547592163,1.200185006184925,1027.9831913392775,,6000,
240,0.24000000000000019,0.001,240,2.2488019466400146,0.002297934150695801,2.2510998807907106,45.958683013916016,0.20571206510066986,1.2001267478068507,1028.4516971724588,,6000,
241,0.2410000000000002,0.001,241,2.248596429824829,0.002297943878173828,2.250894373703003,45.95887756347656,0.20574946701526642,1.2000685463801957,1028.6885743445655,,6000,
242,0.2420000000000002,0.001,242,2.2483906745910645,0.0022979536056518556,2.2506886281967162,45.95907211303711,0.20567995309829712,1.2000102668652555,1028.3909668652466,,6000,
243,0.2430000000000002,0.001,243,2.2481849193573,0.0022979631423950195,2.250482882499695,45.95926284790039,0.20570994913578033,1.1999519767733653,1028.5909092241918,,6000,
244,0.2440000000000002,0.001,244,2.247979164123535,0.00229797306060791,2.2502771371841432,45.9594612121582,0.20568060874938965,1.1998936761029317,1028.4941716706517,,6000,
245,0.2450000000000002,0.001,245,2.2477734088897705,0.0022979827880859377,2.2500713916778565,45.95965576171875,0.2057897001504898,1.1998353648523612,1029.0896876963386,,6000,
246,0.2460000000000002,0.001,246,2.247567653656006,0.0022979928970336917,2.2498656465530393,45.95985794067383,0.2057902216911316,1.1997770430200594,1029.1423205087494,,6000,
247,0.2470000000000002,0.001,247,2.247361898422241,0.0022980026245117188,2.249659901046753,45.960052490234375,0.20576666295528412,1.1997187106044322,1029.0745379053885,,6000,
248,0.2480000000000002,0.001,248,2.2471561431884766,0.0022980123519897463,2.2494541555404663,45.96024703979492,0.20581720769405365,1.1996603676038855,1029.3773800586812,,6000,
249,0.2490000000000002,0.001,249,2.246950149536133,0.0022980226516723635,2.249248172187805,45.960453033447266,0.20582644641399384,1.1996019463935492,1029.4737201758544,,6000,
250,0.25000000000000017,0.001,250,2.246744394302368,0.002298032569885254,2.2490424268722533,45.96065139770508,0.20580483973026276,1.199543582206111,1029.4157350336295,,6000,
251,0.25100000000000017,0.001,251,2.2465386390686035,0.0022980424880981445,2.2488366815567016,45.96084976196289,0.20579275488853455,1.1994852074289681,1029.405382979121,,6000,
252,0.25200000000000017,0.001,252,2.246333122253418,0.0022980524063110352,2.248631174659729,45.9610481262207,0.20581406354904175,1.1994268897206173,1029.5620282299094,,6000,
253,0.25300000000000017,0.001,253,2.246127128601074,0.0022980627059936524,2.248425191307068,45.96125411987305,0.20586702227592468,1.1993684260991906,1029.8771476525378,,6000,
254,0.25400000000000017,0.001,254,2.2459211349487305,0.0022980728149414064,2.248219207763672,45.961456298828125,0.20590253174304962,1.1993099518587091,1030.1050104217281,,6000,
255,0.25500000000000017,0.001,255,2.245715379714966,0.0022980829238891604,2.248013462638855,45.9616584777832,0.20594127476215363,1.1992515346945232,1030.3490242250718,,6000,
256,0.25600000000000017,0.001,256,2.245509386062622,0.0022980930328369144,2.247807479095459,45.96186065673828,0.20598243176937103,1.1991930392234251,1030.6052071621166,,6000,
257,0.2570000000000002,0.001,257,2.2453033924102783,0.0022981033325195316,2.247601495742798,45.962066650390625,0.20602929592132568,1.1991345331284724,1030.8899805452547,,6000,
